,date_time,instrument,client,price,mid,vol_MM,dv01,num_dealers,side,won
341475,2019-07-24 14:38:13.0,G,B,109.27,109.2756,0.001,7.6491,5,1,0
341478,2019-07-24 15:06:57.0,E,C,102.778,102.76,0.55,4.117,5,-1,0
341481,2019-07-24 10:39:14.0,C,D,110.969,110.959,7.0,10.1887,10,-1,1
341547,2019-09-24 07:47:54.0,H,A,113.7,113.6996,1.0,7.1378,4,1,0
341548,2019-09-24 08:52:59.0,L,A,102.68,102.7292,9.4,4.9631,4,1,0
341555,2019-09-24 12:34:47.0,L,B,102.703,102.7064,18.539,4.9631,5,1,0
341620,2019-10-24 08:49:52.0,J,A,117.423,117.3999,4.5,11.5873,4,-1,1
341625,2019-10-24 08:20:54.0,B,A,138.822,138.8972,1.0,31.1414,6,1,0
341628,2019-10-24 11:09:42.0,C,A,111.484,111.4997,1.0,10.1967,6,1,0
341630,2019-10-24 14:14:50.0,H,B,113.037,113.0382,0.011,7.12,10,1,0
341638,2019-10-24 10:09:32.0,J,A,117.223,117.2464,1.0,11.5873,5,1,1
341639,2019-10-24 11:08:46.0,J,A,117.306,117.3293,1.0,11.5873,5,1,0
341713,2019-01-25 16:09:13.0,E,A,100.627,100.6265,0.181,4.4931,5,-1,0
341714,2019-01-25 16:10:00.0,J,A,105.119,105.0817,0.13,10.8181,5,-1,0
341715,2019-01-25 16:11:33.0,A,A,101.486,101.4914,0.1,8.9918,5,-1,0
341762,2019-02-25 08:22:25.0,A,A,102.013,102.0226,1.0,8.9761,5,1,0
341763,2019-02-25 08:25:40.0,J,A,105.765,105.7275,1.5,10.8288,5,-1,0
341769,2019-02-25 14:45:58.0,G,B,103.383,103.3826,0.536,7.5517,5,1,0
341772,2019-02-25 11:29:48.0,E,D,100.794,100.8115,0.106,4.4245,14,1,0
341774,2019-02-25 11:32:54.0,C,D,101.552,101.6048,0.042,9.564,14,1,0
341775,2019-02-25 12:11:39.0,I,D,112.943,112.9304,0.264,6.0229,14,-1,0
341779,2019-02-25 14:42:52.0,I,D,112.98,112.9428,0.048,6.0244,12,-1,0
341780,2019-02-25 09:26:23.0,E,A,100.838,100.8224,3.3,4.4252,5,-1,0
341805,2019-03-25 14:29:39.0,K,B,126.163,126.163,0.003,7.1954,5,1,0
341806,2019-03-25 15:35:22.0,A,B,103.597,103.5967,0.001,9.0652,5,1,0
341809,2019-03-25 16:09:37.0,E,B,101.227,101.227,0.2,4.3706,5,-1,0
341857,2019-04-25 10:51:00.0,E,A,101.279,101.2969,7.75,4.2843,6,1,0
341932,2019-06-25 13:43:41.0,A,A,109.78,109.7624,4.5,9.4429,6,1,1
341935,2019-06-25 14:28:33.0,K,B,128.616,128.6163,0.002,7.1166,5,1,0
341946,2019-06-25 14:53:48.0,A,C,109.895,109.8085,0.04,9.4465,5,-1,0
341951,2019-06-25 14:18:19.0,D,A,114.745,114.727,5.0,14.2823,3,1,1
341952,2019-06-25 14:18:35.0,B,A,132.684,132.76,2.611,28.726,3,1,0
342005,2019-07-25 14:57:09.0,H,C,113.357,113.2787,0.068,7.2756,5,-1,1
342014,2019-07-25 09:12:22.0,J,A,116.848,116.7989,0.75,11.7497,5,-1,0
342020,2019-07-25 14:34:43.0,B,A,133.17,132.6421,16.0,28.6146,2,-1,0
342021,2019-07-25 08:52:58.0,I,B,115.813,115.7834,0.3,5.7941,5,-1,0
342022,2019-07-25 13:08:46.0,I,B,115.754,115.7792,0.007,5.7946,5,1,0
342026,2019-07-25 09:18:26.0,F,A,123.039,123.066,3.0,15.0706,5,1,0
342027,2019-07-25 09:18:39.0,D,A,116.186,116.1413,2.0,16.3349,5,-1,0
342028,2019-07-25 14:24:52.0,F,A,121.96,122.1098,4.5,14.9336,5,1,0
342031,2019-07-25 15:08:31.0,D,A,115.503,115.4583,0.032,16.2224,5,-1,0
342148,2019-02-19 11:09:30.0,C,A,101.13,101.1379,2.5,9.5295,5,1,0
342149,2019-02-19 12:47:26.0,A,A,101.678,101.678,1.0,8.9559,5,1,1
342195,2019-03-19 09:13:25.0,C,B,102.903,102.9025,0.2,9.6523,5,-1,0
342208,2019-03-19 08:38:36.0,A,B,103.234,103.2343,0.35,9.0436,5,-1,1
342214,2019-03-19 11:22:05.0,I,D,113.362,113.3078,1.296,5.9896,10,-1,0
342215,2019-03-19 11:25:31.0,D,A,100.887,100.858,2.25,14.1438,6,-1,0
342216,2019-03-19 11:25:31.0,F,A,109.285,109.2443,0.75,13.4001,6,-1,0
342327,2019-06-19 10:03:14.0,F,A,120.746,120.7366,3.0,14.8358,5,1,0
342374,2019-07-19 07:40:10.0,J,A,116.082,116.0328,1.25,11.6772,5,-1,1
342377,2019-07-19 13:19:29.0,A,A,110.1,110.0063,20.0,9.3985,2,-1,0
342380,2019-07-19 10:53:52.0,H,B,113.074,113.0389,0.15,7.2727,5,-1,0
342382,2019-07-19 08:34:24.0,L,A,102.427,102.4075,3.0,5.1264,5,-1,0
342409,2019-08-19 15:08:28.0,D,A,119.858,120.3135,0.13,16.9518,5,1,0
342413,2019-08-19 13:10:44.0,L,B,102.72,102.7058,20.256,5.064,4,-1,1
342424,2019-08-19 15:03:14.0,I,B,115.708,115.882,0.019,5.737,10,1,0
342427,2019-08-19 15:14:14.0,D,B,120.716,120.2817,0.034,16.9455,10,-1,0
342474,2019-09-19 07:36:21.0,J,A,117.702,117.6736,2.0,11.6896,5,-1,0
342480,2019-09-19 11:07:10.0,L,A,102.326,102.3256,25.4,4.9533,3,-1,0
342678,2019-02-20 16:07:25.0,F,A,107.505,107.56,0.7,13.2131,5,1,0
342731,2019-03-20 07:40:56.0,I,B,113.185,113.1855,0.007,5.9791,5,-1,0
342733,2019-03-20 10:34:33.0,J,B,106.648,106.6481,0.79,10.8834,5,1,1
342738,2019-03-20 16:07:59.0,J,A,106.872,106.8326,0.1,10.9051,5,-1,0
342804,2019-05-20 15:11:48.0,F,A,113.007,113.033,0.05,13.8029,5,1,0
342867,2019-03-15 16:10:50.0,I,A,113.089,113.0889,0.06,5.9808,5,1,0
342910,2019-04-15 15:14:36.0,D,B,102.171,102.1206,0.03,14.2934,5,-1,0
342917,2019-04-15 11:38:12.0,G,A,104.615,104.6145,0.2,7.53,5,-1,1
342963,2019-05-15 15:04:34.0,J,B,109.042,109.0529,0.008,11.0344,5,1,0
342964,2019-05-15 15:12:33.0,C,B,104.732,104.732,0.311,9.7084,5,-1,0
342965,2019-05-15 15:32:10.0,F,B,112.136,112.1355,0.1,13.6861,5,-1,0
342968,2019-05-15 14:21:35.0,D,C,103.92,103.8365,0.176,14.5073,5,-1,0
342969,2019-05-15 14:34:41.0,E,C,101.646,101.6281,0.039,4.2521,5,-1,0
343032,2019-07-15 10:21:14.0,C,A,109.034,109.2047,12.6,10.0282,4,1,0
343043,2019-07-15 07:48:25.0,J,A,114.085,114.0431,1.25,11.4613,6,-1,0
343046,2019-07-15 09:56:48.0,D,A,112.789,112.4737,2.0,15.7699,6,-1,0
343075,2019-08-15 12:32:33.0,B,A,142.697,142.8195,1.1,31.3224,5,1,0
343077,2019-08-15 13:39:09.0,B,A,142.892,142.925,1.15,31.3467,5,1,0
343078,2019-08-15 14:25:00.0,B,A,144.409,144.4315,0.95,31.7479,5,1,0
343080,2019-08-15 09:27:09.0,G,B,110.035,110.0643,1.0,7.6474,10,1,0
343083,2019-08-15 15:18:53.0,E,A,103.241,103.227,0.013,4.074,6,-1,0
343143,2019-10-15 10:02:52.0,C,A,112.121,112.072,6.75,10.1967,5,-1,0
343153,2019-10-15 07:37:05.0,D,A,118.798,118.8416,6.0,16.7509,3,1,0
343385,2019-04-16 11:11:46.0,K,B,126.087,126.0866,0.02,7.1315,5,1,0
343390,2019-04-16 15:10:23.0,J,B,107.714,107.6589,0.011,10.9384,5,-1,0
343397,2019-04-16 08:57:23.0,D,A,101.736,101.7855,1.5,14.2411,6,1,0
343398,2019-04-16 08:57:23.0,B,A,109.551,109.6397,0.5,22.7162,6,1,0
343399,2019-04-16 07:48:26.0,H,A,109.223,109.239,10.0,7.235,5,-1,1
343457,2019-05-16 09:18:56.0,C,A,105.201,105.2247,7.25,9.7527,5,1,0
343461,2019-05-16 08:33:48.0,J,A,109.566,109.608,0.5,11.089,5,1,0
343462,2019-05-16 08:33:48.0,E,A,101.746,101.7714,3.5,4.2515,5,1,0
343465,2019-05-16 07:41:27.0,K,B,126.939,126.9385,0.001,7.1049,5,1,0
343466,2019-05-16 08:38:49.0,K,B,127.015,127.0152,0.001,7.1102,5,-1,0
343469,2019-05-16 14:21:23.0,B,B,113.801,113.891,0.001,23.779,5,1,0
343472,2019-05-16 07:50:07.0,D,C,104.496,104.4181,0.028,14.5928,5,-1,0
344314,2019-06-20 13:44:20.0,G,A,108.811,108.7661,11.25,7.6952,5,-1,0
344342,2019-06-20 10:35:38.0,G,D,108.824,108.8033,0.12,7.6976,15,-1,0
344343,2019-06-20 10:35:38.0,E,D,102.442,102.4169,0.441,4.1883,15,-1,0
344346,2019-06-20 14:24:18.0,B,A,131.798,131.7682,2.75,28.4675,6,-1,0
344422,2019-08-20 15:08:58.0,I,A,116.292,116.117,0.274,5.748,5,-1,0
344429,2019-08-20 08:34:30.0,A,B,112.693,112.4129,0.007,9.5529,10,-1,0
344430,2019-08-20 08:35:31.0,K,B,129.21,129.0283,0.006,6.9911,10,-1,0
344434,2019-08-20 15:13:58.0,D,B,121.426,120.9913,0.082,17.0578,10,-1,0
344447,2019-08-20 09:47:28.0,E,A,102.998,102.9619,5.75,4.0524,5,-1,0
344493,2019-09-20 15:05:52.0,K,A,128.068,128.0485,0.046,6.8333,5,-1,0
344494,2019-09-20 15:06:03.0,F,A,124.492,124.4466,0.037,15.0895,5,-1,0
344704,2019-02-21 15:04:45.0,K,A,125.316,125.3165,0.35,7.2154,5,1,0
344706,2019-02-21 09:50:45.0,A,B,101.82,101.8858,1.255,8.9667,5,1,0
344707,2019-02-21 11:23:35.0,K,B,125.396,125.3959,0.02,7.22,5,-1,0
344708,2019-02-21 11:23:39.0,A,B,101.803,101.8028,0.049,8.9583,5,-1,0
344713,2019-02-21 16:23:07.0,J,C,105.368,105.3683,0.136,10.7898,5,-1,0
344758,2019-03-21 15:34:53.0,F,A,110.129,110.0512,0.42,13.5067,5,-1,0
344765,2019-03-21 15:00:38.0,J,B,107.59,107.5507,0.7,10.9828,5,-1,0
344767,2019-03-21 11:27:52.0,H,D,109.178,109.1322,0.007,7.2871,9,-1,0
344838,2019-05-21 13:52:22.0,I,B,114.435,114.4352,0.027,5.893,5,1,0
344839,2019-05-21 15:50:48.0,B,B,114.065,114.1515,2.0,23.8432,5,1,0
344894,2019-06-21 15:15:25.0,D,A,113.41,113.4152,0.16,15.968,5,-1,0
344902,2019-06-21 07:55:11.0,G,A,108.438,108.3701,1.5,7.6589,5,-1,0
344910,2019-06-21 15:08:27.0,F,B,120.74,120.7652,0.005,14.8292,5,1,0
344912,2019-06-21 08:47:56.0,H,D,112.734,112.6964,0.853,7.3216,16,-1,0
344913,2019-06-21 08:47:56.0,G,D,108.493,108.4751,0.359,7.6674,16,-1,0
344915,2019-06-21 09:12:12.0,C,D,110.041,110.0684,0.068,10.1757,19,1,0
344918,2019-06-21 09:16:57.0,C,D,110.06,110.0574,0.288,10.174,21,-1,0
344986,2019-04-04 15:23:56.0,E,B,101.252,101.2518,0.066,4.3392,5,-1,0
344988,2019-04-04 09:40:08.0,F,A,109.831,109.8693,1.0,13.4498,6,1,0
344991,2019-04-04 13:20:19.0,D,A,101.573,101.6227,2.5,14.2301,6,1,0
344996,2019-04-04 15:37:51.0,G,C,104.466,104.4358,0.17,7.538,5,-1,0
345078,2019-06-04 12:17:18.0,A,B,107.724,107.7237,0.025,9.296,5,1,0
345085,2019-06-04 08:58:52.0,E,A,102.136,102.1269,21.0,4.2232,5,-1,0
345139,2019-07-04 13:56:54.0,E,B,102.935,102.9135,2.17,4.1746,5,-1,0
345141,2019-07-04 13:52:06.0,D,A,117.171,117.1186,1.0,16.5428,5,-1,0
345148,2019-07-04 12:52:50.0,E,A,102.943,102.9429,7.0,4.1762,5,1,0
345151,2019-07-04 08:35:34.0,H,D,113.877,113.8447,4.127,7.3748,21,-1,0
345223,2019-09-04 10:59:46.0,D,A,119.5,119.249,2.2,16.7433,4,-1,0
345228,2019-09-04 11:28:26.0,K,B,128.888,128.8757,0.003,6.9411,10,-1,0
345231,2019-09-04 15:13:00.0,D,B,119.15,119.0995,0.036,16.7153,10,-1,0
345239,2019-09-04 15:46:39.0,B,A,141.128,141.034,3.7,30.8051,3,-1,0
345243,2019-09-04 09:46:50.0,L,A,102.883,102.8815,3.6,5.0304,5,-1,1
345248,2019-09-04 15:12:51.0,J,C,118.839,118.7857,0.13,11.8768,5,-1,0
345249,2019-09-04 15:12:51.0,D,C,119.18,119.0995,0.018,16.7153,5,-1,0
345299,2019-10-04 14:01:04.0,F,A,126.225,126.1798,0.05,15.3265,5,-1,0
345300,2019-10-04 15:06:25.0,I,A,115.644,115.5324,0.187,5.5849,5,-1,0
345303,2019-10-04 07:50:42.0,H,A,113.792,113.8634,6.5,7.1192,4,1,0
345314,2019-10-04 15:12:28.0,A,C,111.885,111.9301,0.2,9.3834,5,1,0
345471,2019-02-05 15:01:54.0,G,B,102.806,102.8063,0.001,7.5534,5,1,0
345472,2019-02-05 15:28:27.0,G,B,102.774,102.7739,0.003,7.5507,5,-1,0
345473,2019-02-05 16:06:26.0,J,B,104.922,104.8223,0.045,10.7671,5,-1,0
345478,2019-02-05 09:49:00.0,B,A,105.587,105.6924,1.4,21.7648,6,1,0
345479,2019-02-05 16:08:27.0,K,B,125.175,125.1754,0.049,7.2512,5,-1,0
345493,2019-02-05 08:29:42.0,B,A,105.697,105.7474,1.3,21.7793,6,1,1
345494,2019-02-05 08:29:42.0,C,A,100.853,100.8568,3.3,9.5309,6,1,1
345540,2019-03-05 09:54:32.0,I,B,112.903,112.9261,2.0,6.0019,5,1,0
345543,2019-03-05 08:31:19.0,C,A,101.496,101.5219,5.5,9.5377,6,1,0
345544,2019-03-05 08:31:19.0,B,A,105.776,105.7004,2.5,21.7326,6,-1,0
345546,2019-03-05 10:15:04.0,B,A,106.247,106.2054,2.5,21.8588,6,-1,0
345547,2019-03-05 11:24:02.0,B,A,106.272,106.2154,2.5,21.8654,6,-1,0
345608,2019-04-05 10:42:51.0,G,D,104.394,104.3907,0.268,7.5319,11,-1,0
345985,2019-08-21 10:39:04.0,E,A,102.949,102.9847,4.3,4.0509,5,1,0
345987,2019-08-21 12:57:59.0,I,B,115.866,116.0319,0.003,5.7403,10,1,0
345988,2019-08-21 12:58:03.0,A,B,112.254,112.5253,0.001,9.5622,10,1,0
346040,2019-10-21 10:53:01.0,E,A,102.319,102.3028,20.75,4.0,4,-1,0
346041,2019-10-21 12:12:45.0,I,A,114.761,114.7773,3.8,5.5808,4,1,0
346043,2019-10-21 13:01:42.0,I,A,114.783,114.7974,3.9,5.5808,4,1,0
346044,2019-10-21 13:02:12.0,F,A,123.844,123.7898,3.7,14.9725,4,-1,0
346045,2019-10-21 14:05:08.0,D,A,117.25,117.3061,3.45,16.7509,4,1,1
346046,2019-10-21 10:49:46.0,C,A,111.175,111.1939,0.25,10.1967,5,1,1
346047,2019-10-21 12:53:53.0,C,A,111.252,111.2709,0.3,10.1967,5,1,0
346048,2019-10-21 12:53:54.0,L,A,102.125,102.1269,0.8,4.9315,5,1,1
346049,2019-10-21 12:53:55.0,H,A,112.769,112.7856,1.5,7.12,5,1,0
346060,2019-10-21 10:02:13.0,K,B,127.326,127.3614,0.006,6.8256,10,1,0
346064,2019-10-21 13:25:26.0,A,B,110.627,110.6364,0.03,9.3811,10,1,0
346065,2019-10-21 13:25:36.0,K,B,127.353,127.3861,0.024,6.8256,10,1,0
346277,2019-02-22 11:34:32.0,K,B,125.525,125.5254,0.022,7.2266,5,1,0
346319,2019-03-22 09:35:02.0,D,A,102.326,102.2964,5.5,14.3676,5,-1,0
346320,2019-03-22 13:12:13.0,D,A,102.141,102.0827,5.5,14.3311,5,-1,0
346322,2019-03-22 15:05:10.0,K,B,126.408,126.4082,0.006,7.2153,5,1,0
346324,2019-03-22 16:15:55.0,B,B,110.333,110.2453,0.064,22.9032,5,-1,0
346390,2019-05-22 15:11:19.0,A,A,105.7,105.6997,0.048,9.129,5,-1,0
346394,2019-05-22 11:24:39.0,B,A,114.115,114.0464,3.0,23.8208,5,-1,1
346400,2019-05-22 10:09:40.0,A,B,105.64,105.6399,0.002,9.123,5,1,0
346401,2019-05-22 10:09:45.0,K,B,127.111,127.1113,0.002,7.1061,5,1,0
346403,2019-05-22 11:22:15.0,D,A,105.072,104.9977,3.0,14.6833,6,-1,0
346475,2019-07-22 08:40:15.0,L,A,102.347,102.3747,10.0,5.1216,5,1,0
346482,2019-07-22 08:24:53.0,G,B,108.999,108.9691,0.11,7.6297,5,-1,0
346483,2019-07-22 13:11:30.0,A,B,110.051,110.0571,0.002,9.3998,5,1,0
346493,2019-07-22 12:46:32.0,C,A,110.597,110.5562,3.74,10.1516,6,-1,0
346495,2019-07-22 09:37:34.0,D,A,114.92,114.8838,2.5,16.1426,6,-1,1
346532,2019-08-22 09:25:08.0,G,A,110.281,110.2535,11.0,7.6434,5,-1,0
346533,2019-08-22 09:06:10.0,K,B,129.136,129.1673,0.006,6.9902,10,1,0
346535,2019-08-22 09:06:15.0,A,B,112.465,112.4871,0.008,9.5492,10,1,0
346538,2019-08-22 14:08:10.0,G,B,110.006,110.0319,0.001,7.6253,10,1,0
346542,2019-08-22 13:24:57.0,C,A,112.861,112.8805,8.2,10.3088,4,1,1
346553,2019-08-22 15:14:00.0,I,C,115.903,115.8538,0.15,5.7213,5,-1,0
346554,2019-08-22 15:14:00.0,C,C,112.942,112.9122,0.012,10.3128,5,-1,0
346633,2019-10-22 15:08:41.0,B,A,138.201,138.2763,0.13,31.1414,5,1,0
346634,2019-10-22 15:08:51.0,I,A,114.876,114.8921,0.274,5.5808,5,1,0
346635,2019-10-22 07:37:09.0,I,A,114.796,114.8109,0.9,5.5808,6,1,0
346636,2019-10-22 08:53:10.0,K,B,127.557,127.5236,0.014,6.8256,10,-1,0
346639,2019-10-22 08:53:34.0,A,B,110.853,110.87,0.001,9.3811,10,1,0
346733,2019-09-25 12:14:33.0,L,A,102.635,102.7229,8.9,4.9663,4,1,0
346735,2019-09-25 13:27:48.0,G,A,110.012,110.0455,7.5,7.5424,4,1,1
346736,2019-09-25 14:18:31.0,B,A,143.671,143.7852,1.0,31.604,4,1,1
346739,2019-09-25 07:47:04.0,H,D,113.927,113.9482,0.002,7.1498,8,1,0
346743,2019-09-25 08:52:42.0,E,D,102.814,102.7937,0.026,3.9437,9,-1,0
346752,2019-09-25 15:23:43.0,H,A,113.689,113.7097,2.95,7.164,6,1,0
346782,2019-10-25 07:41:14.0,C,D,111.613,111.6066,34.069,10.1967,5,1,0
346784,2019-10-25 09:42:21.0,D,A,117.861,117.823,0.35,16.7509,5,-1,0
346788,2019-10-25 15:12:26.0,I,A,114.739,114.7525,0.028,5.5808,5,1,0
346796,2019-10-25 15:09:02.0,L,C,102.145,102.1393,0.021,4.9315,5,-1,0
346923,2019-02-26 13:45:38.0,I,B,113.167,113.1671,0.4,6.0361,5,1,0
346937,2019-02-26 08:43:06.0,J,B,106.152,106.1265,8.45,10.8715,5,-1,0
346983,2019-03-26 10:40:24.0,H,A,109.026,109.0515,1.5,7.2732,5,1,0
347029,2019-04-26 15:05:57.0,A,C,104.35,104.3077,0.196,9.0508,5,-1,0
347115,2019-06-26 13:58:42.0,K,B,128.52,128.5198,0.013,7.1073,5,-1,1
347117,2019-06-26 11:45:47.0,F,A,121.921,121.7716,3.0,14.9664,5,-1,0
347121,2019-06-26 11:03:19.0,B,A,132.544,132.6064,2.75,28.6982,5,1,0
347123,2019-06-26 10:47:41.0,J,A,115.611,115.6021,0.75,11.6934,5,-1,0
347191,2019-07-26 14:01:45.0,E,B,102.669,102.6609,2.14,4.1008,5,-1,0
347198,2019-07-26 11:44:41.0,F,A,122.394,122.3937,2.0,14.9724,5,1,1
347225,2019-08-26 12:57:26.0,A,B,112.175,112.2103,0.018,9.5164,10,1,0
347226,2019-08-26 13:20:19.0,A,B,112.139,112.1689,0.003,9.5128,10,1,0
347261,2019-09-26 11:20:04.0,C,A,112.889,112.8704,0.75,10.2237,4,-1,0
347263,2019-09-26 08:50:16.0,I,A,115.509,115.5272,10.0,5.6047,3,1,0
349211,2019-02-27 16:16:52.0,H,C,108.217,108.2137,0.221,7.2769,5,1,1
349224,2019-02-27 15:24:06.0,C,D,101.694,101.7128,0.051,9.5715,11,1,0
349227,2019-02-27 15:24:06.0,G,D,103.41,103.41,0.006,7.5489,10,-1,0
349230,2019-02-27 08:21:46.0,A,A,102.285,102.2846,0.75,8.9987,5,-1,0
349231,2019-02-27 14:19:56.0,A,A,102.196,102.2006,0.566,8.9883,5,1,0
349284,2019-03-27 12:58:42.0,K,B,126.21,126.2101,0.017,7.1934,5,-1,0
349287,2019-03-27 15:01:04.0,C,A,103.837,103.8217,2.25,9.7327,5,1,1
349290,2019-03-27 11:07:37.0,D,A,102.491,102.3956,3.0,14.378,6,-1,0
349291,2019-03-27 11:48:46.0,D,A,102.307,102.2768,3.0,14.3579,6,-1,0
349434,2019-06-27 10:29:38.0,B,A,131.59,131.396,9.35,28.3576,2,-1,0
349436,2019-06-27 08:49:04.0,A,A,109.516,109.5663,6.0,9.4129,5,1,0
349439,2019-06-27 10:08:17.0,E,A,102.376,102.3819,3.75,4.1672,5,1,0
349440,2019-06-27 15:07:00.0,J,A,115.417,115.4251,0.286,11.6626,5,1,0
349442,2019-06-27 12:03:03.0,K,B,128.443,128.4435,0.001,7.0937,5,1,1
349444,2019-06-27 14:24:39.0,A,B,109.641,109.641,0.023,9.4198,5,-1,0
349445,2019-06-27 14:36:31.0,I,B,115.28,115.2797,0.017,5.8398,5,-1,1
349457,2019-06-27 14:53:57.0,D,B,114.39,114.4288,6.135,16.1234,5,1,0
349535,2019-08-27 15:08:26.0,J,A,119.712,119.735,0.389,12.0085,5,1,0
349536,2019-08-27 15:11:10.0,G,A,110.476,110.5014,0.168,7.655,5,1,0
349544,2019-08-27 10:13:21.0,D,A,120.362,120.3346,0.75,16.9361,5,-1,0
349546,2019-08-27 08:17:57.0,E,D,103.055,103.063,15.0,4.0377,3,1,0
349549,2019-08-27 12:37:11.0,C,B,113.323,113.3479,0.001,10.3486,10,1,0
349551,2019-08-27 12:55:42.0,A,B,112.512,112.5423,0.014,9.5465,10,1,0
349553,2019-08-27 12:04:10.0,J,A,119.811,119.5716,2.2,11.9887,5,-1,0
349555,2019-08-27 14:59:59.0,F,C,127.456,127.222,2.066,15.5818,5,-1,0
349608,2019-09-27 10:40:36.0,B,A,141.977,142.0773,0.75,31.2838,5,1,0
349609,2019-09-27 10:41:01.0,I,A,115.361,115.3334,4.0,5.5994,5,-1,1
349610,2019-09-27 13:24:46.0,B,A,141.495,141.5951,0.7,31.2838,5,1,0
349611,2019-09-27 12:08:33.0,E,A,102.659,102.6229,3.0,3.929,5,-1,0
349612,2019-09-27 12:08:34.0,F,A,125.649,125.6044,0.5,15.3547,5,-1,0
349758,2019-01-28 14:57:26.0,B,A,106.19,106.1519,1.25,21.8951,5,-1,0
349762,2019-01-28 11:52:05.0,B,B,106.024,105.9355,3.0,21.8371,5,-1,0
349767,2019-01-28 16:15:00.0,B,C,106.375,106.2805,0.038,21.9346,5,-1,0
349824,2019-07-16 09:01:31.0,L,A,102.135,102.1951,1.5,5.1274,5,1,0
349825,2019-07-16 10:12:54.0,B,A,130.228,130.3145,0.25,28.0377,5,1,0
349866,2019-08-16 07:52:40.0,K,B,129.731,129.7764,0.001,7.0472,10,1,0
349869,2019-08-16 10:08:31.0,A,B,113.2,113.2213,0.001,9.6373,10,1,0
349879,2019-08-16 14:06:10.0,B,A,146.982,147.1139,0.03,32.473,6,1,0
349884,2019-08-16 07:23:45.0,E,A,103.137,103.1869,2.0,4.0693,5,1,0
349977,2019-10-16 10:55:18.0,A,A,111.078,111.0525,0.8,9.3811,5,-1,0
349978,2019-10-16 12:14:11.0,L,A,102.306,102.3208,1.0,4.9315,5,1,0
349980,2019-10-16 15:00:01.0,C,A,111.573,111.5927,1.25,10.1967,5,1,0
349981,2019-10-16 15:11:30.0,L,A,102.212,102.2263,0.5,4.9315,5,1,0
349985,2019-10-16 11:12:54.0,F,A,124.601,124.5519,1.2,15.1084,4,-1,1
349988,2019-10-16 15:42:30.0,D,D,117.623,117.7945,9.85,16.7509,15,1,0
349991,2019-10-16 14:00:36.0,F,A,124.39,124.3525,1.0,15.1084,4,-1,0
350264,2019-04-17 15:10:59.0,K,A,126.015,126.0148,0.056,7.1132,5,-1,0
350265,2019-04-17 11:43:16.0,A,B,103.541,103.541,0.011,8.9924,5,1,0
350266,2019-04-17 11:45:17.0,K,B,126.0,125.9998,0.002,7.1122,5,-1,0
350324,2019-05-17 10:31:40.0,B,B,114.849,114.759,0.22,24.0065,5,-1,0
350325,2019-05-17 10:53:22.0,A,B,105.736,105.7356,0.001,9.1401,5,1,0
350336,2019-05-17 14:42:13.0,A,B,105.71,105.7097,0.01,9.1376,5,1,0
350339,2019-05-17 08:50:47.0,E,A,101.961,101.9114,3.5,4.2561,5,-1,0
350340,2019-05-17 11:28:47.0,D,A,105.349,105.2542,5.0,14.7291,6,-1,0
350370,2019-06-17 08:41:52.0,B,B,127.063,127.144,0.05,27.2436,5,1,0
350374,2019-06-17 11:14:23.0,G,A,107.952,107.95,1.56,7.641,5,-1,0
350379,2019-06-17 13:23:06.0,I,B,114.886,114.9102,1.096,5.8496,5,1,0
350382,2019-06-17 14:06:09.0,D,B,111.459,111.4465,0.022,15.6672,5,-1,0
350384,2019-06-17 08:36:54.0,B,A,127.119,127.1202,0.5,27.2382,6,-1,0
350385,2019-06-17 14:12:46.0,B,A,126.491,126.4827,0.221,27.0684,6,-1,0
350424,2019-07-17 09:00:57.0,G,A,108.566,108.4818,1.0,7.6044,5,-1,0
350429,2019-07-17 10:08:46.0,G,A,108.478,108.3938,1.0,7.5972,5,-1,0
350437,2019-07-17 10:23:13.0,K,B,128.282,128.2424,0.036,7.0302,5,-1,0
350438,2019-07-17 14:02:44.0,C,B,110.238,110.1777,0.2,10.1248,5,-1,0
350439,2019-07-17 14:17:38.0,I,B,115.335,115.3653,0.003,5.7958,5,1,0
350442,2019-07-17 07:56:28.0,F,A,120.94,120.9562,9.5,14.7976,3,1,0
350451,2019-07-17 15:23:38.0,H,C,112.642,112.7093,0.24,7.2583,5,1,0
350534,2019-06-05 09:32:01.0,A,B,107.794,107.8251,1.311,9.3035,5,1,0
350535,2019-06-05 10:05:08.0,K,B,127.985,127.9847,0.019,7.1282,5,1,0
350541,2019-06-05 09:41:07.0,E,A,102.08,102.0827,15.5,4.2183,5,-1,0
350542,2019-06-05 10:50:12.0,G,A,107.362,107.3882,10.5,7.627,5,1,0
350543,2019-06-05 10:51:26.0,E,A,102.04,102.0427,15.75,4.2162,5,-1,0
350549,2019-06-05 08:44:46.0,C,A,107.752,107.7423,8.0,9.9777,6,-1,0
350553,2019-06-05 15:31:48.0,K,D,128.03,128.0566,3.788,7.1333,5,1,0
350555,2019-06-05 13:01:07.0,B,A,121.781,121.8817,0.5,25.8717,5,-1,0
350557,2019-06-05 15:13:33.0,J,A,112.684,112.6633,0.972,11.401,5,-1,0
350600,2019-07-05 11:36:18.0,L,A,102.429,102.3515,11.25,5.1621,5,-1,0
350601,2019-07-05 11:40:18.0,H,A,113.378,113.3324,7.0,7.3336,5,-1,0
350626,2019-07-05 15:21:41.0,F,C,122.492,122.432,0.028,15.0291,5,-1,0
